uuid,xml src,md src,marketing loc,docs loc
3dda7372-0695-4cb7-b779-6abca2d6e0d9,mobile-services-master/mobile-services-sdk-ios-4x-master/src-migrate/hit_batching.xml,help/ios/configuration/hit-batching.md,https://marketing.adobe.com/resources/help/en_US/mobile/ios/hit_batching.html,https://docs.adobe.com/content/help/en/mobile-services/ios/config-ios/hit-batching.html
1a3718ff-967b-4c8e-ae0b-ba15bddbda0a,mobile-services-master/mobile-services-sdk-android-4x-master/src-migrate/widgets.xml,help/android/reference/widgets.md,https://marketing.adobe.com/resources/help/en_US/mobile/android/widgets.html,https://docs.adobe.com/content/help/en/mobile-services/android/sdk-reference-android/widgets.html
706b5e4d-1318-4a9e-8c69-ffabf51fa02c,mobile-services-master/mobile-services-users-master/src-migrate/t_new_app.xml,help/using/manage-apps/t-new-app.md,https://marketing.adobe.com/resources/help/en_US/mobile/t_new_app.html,https://docs.adobe.com/content/help/en/mobile-services/using/manage-apps-ug/t-new-app.html
4af757f7-4e4d-4939-9b6a-49a29c220192,mobile-services-master/mobile-services-users-master/src-migrate/download_sdk.xml,help/using/c-manage-app-settings/c-mob-confg-app/t-config-analytics/download-sdk.md,https://marketing.adobe.com/resources/help/en_US/mobile/download_sdk.html,https://docs.adobe.com/content/help/en/mobile-services/using/manage-app-settings-ug/configuring-app/download-sdk.html
f913211e-97ad-4237-bfe4-7ded01295caf,mobile-services-master/mobile-services-sdk-ios-4x-master/src-migrate/products_variable_evars_events.xml,help/ios/analytics-main/products/products-variable-evars-events.md,https://marketing.adobe.com/resources/help/en_US/mobile/ios/products_variable_evars_events.html,https://docs.adobe.com/content/help/en/mobile-services/ios/analytics-ios/products-variable/products-variable-evars-events.html
e32d3e35-2d09-4ddf-8919-75dc895abcb3,mobile-services-master/mobile-services-users-master/src-migrate/in_app_messaging.xml,help/using/in-app-messaging/in-app-messaging.md,https://marketing.adobe.com/resources/help/en_US/mobile/in_app_messaging.html,https://docs.adobe.com/content/help/en/mobile-services/using/messaging-ug/in-app-messaging.html
8010cd00-d42b-4e16-8403-692fab2550f1,mobile-services-master/mobile-services-sdk-android-4x-master/src-migrate/postback_example.xml,help/android/analytics-main/postbacks/postback-example.md,https://marketing.adobe.com/resources/help/en_US/mobile/android/postback_example.html,https://docs.adobe.com/content/help/en/mobile-services/android/analytics-android/postbacks/postback-example.html
d6a056db-80c1-44d0-970f-c961ad01b0bc,mobile-services-master/mobile-xamarin-master/src-migrate/methods_ios.xml,help/xamarin/c-ios/methods-ios.md,https://marketing.adobe.com/resources/help/en_US/mobile/xamarin/methods_ios.html,https://docs.adobe.com/content/help/en/mobile-services/xamarin/ios-xamarin/methods-ios.html
5525b609-e926-44b9-b0f5-38e9dd7c9761,mobile-services-master/mobile-services-sdk-ios-4x-master/src-migrate/c_tracking-3rd-party-deep-deferred-links.xml,help/ios/acquisition-main/tracking-deep-links/c-tracking-3rd-party-deep-deferred-links.md,https://marketing.adobe.com/resources/help/en_US/mobile/ios/c_tracking-3rd-party-deep-deferred-links.html,https://docs.adobe.com/content/help/en/mobile-services/ios/acquisition-ios/tracking-deep-links/c-tracking-3rd-party-deep-deferred-links.html
ea892228-86f5-4980-acb8-45ae43c6996d,mobile-services-master/mobile-services-sdk-android-4x-master/src-migrate/proc_rules.xml,help/android/getting-started/proc-rules.md,https://marketing.adobe.com/resources/help/en_US/mobile/android/proc_rules.html,https://docs.adobe.com/content/help/en/mobile-services/android/getting-started-android/proc-rules.html
fb2a6026-f7e6-40e6-999e-b43db35d6c69,mobile-services-master/mobile-services-users-master/src-migrate/t_create_push_message.xml,help/using/in-app-messaging/t-create-push-message/t-create-push-message.md,https://marketing.adobe.com/resources/help/en_US/mobile/t_create_push_message.html,https://docs.adobe.com/content/help/en/mobile-services/using/messaging-ug/push-messages/t-create-push-message.html
a45b91cc-982e-4d6c-a4e4-d2e4b4fa7556,mobile-services-master/mobile-universal-4x-master/src-migrate/c.json.xml,help/windows-appstore/c-configuration/c.json.md,https://marketing.adobe.com/resources/help/en_US/mobile/winu/c.json.html,https://docs.adobe.com/content/help/en/mobile-services/windows-universal-appstore/config-win-appstore/c_json.html
25e2a5fb-1203-40dd-96cd-b23e0f23376d,mobile-services-master/mobile-services-sdk-ios-4x-master/src-migrate/postback.xml,help/ios/analytics-main/postback/postback.md,https://marketing.adobe.com/resources/help/en_US/mobile/ios/postback.html,https://docs.adobe.com/content/help/en/mobile-services/ios/analytics-ios/postbacks/postback.html
3ba18ae4-f2c9-4cef-bc49-f1979db90727,mobile-services-master/mobile-services-sdk-android-4x-master/src-migrate/acquisition_main.xml,,,
8c35b31c-c70b-4dba-8759-173342a301e9,mobile-services-master/mobile-universal-4x-master/src-migrate/target_methods.xml,help/windows-appstore/target/target-methods.md,https://marketing.adobe.com/resources/help/en_US/mobile/winu/target_methods.html,https://docs.adobe.com/content/help/en/mobile-services/windows-universal-appstore/target-methods.html
0ac73a81-388f-4dfd-84d5-21b8db4b8c83,mobile-services-master/mobile-services-users-master/src-migrate/view_message_reports.xml,help/using/in-app-messaging/messages-manage/view-message-reports.md,https://marketing.adobe.com/resources/help/en_US/mobile/view_message_reports.html,https://docs.adobe.com/content/help/en/mobile-services/using/messaging-ug/view-message-reports.html
79db105c-216c-4061-97f3-a55954995e67,mobile-services-master/mobile-universal-4x-master/src-migrate/analytics_methods.xml,help/windows-appstore/analytics/analytics-methods.md,https://marketing.adobe.com/resources/help/en_US/mobile/winu/analytics_methods.html,https://docs.adobe.com/content/help/en/mobile-services/windows-universal-appstore/analytics-win-appstore/analytics-methods.html
bd830fe5-804a-4d0a-bbb6-99a6d8da6a03,mobile-services-master/mobile-services-sdk-ios-4x-master/src-migrate/phonegap_methods.xml,help/ios/phonegap/phonegap-methods.md,https://marketing.adobe.com/resources/help/en_US/mobile/ios/phonegap_methods.html,https://docs.adobe.com/content/help/en/mobile-services/ios/phonegap-ios/phonegap-methods.html
e996e43e-8a77-47a3-a6fb-53f676f92bef,mobile-services-master/mobile-services-users-master/src-migrate/t_enable_acquisition.xml,help/using/acquisition-main/t-enable-acquisition.md,https://marketing.adobe.com/resources/help/en_US/mobile/t_enable_acquisition.html,https://docs.adobe.com/content/help/en/mobile-services/using/acquisition-main-ug/t-enable-acquisition.html
ac066f31-ec4b-4b67-b839-780c2cd1574e,mobile-services-master/mobile-services-users-master/src-migrate/c_app_store_store_performance.xml,help/using/usage/c-app-store-store-performance.md,https://marketing.adobe.com/resources/help/en_US/mobile/c_app_store_store_performance.html,https://docs.adobe.com/content/help/en/mobile-services/using/reports-ug/c-app-store-store-performance.html
c4457f4a-9d1c-4fe9-ad4a-9eb2e37feab7,mobile-services-master/mobile-services-users-master/src-migrate/metrics.xml,help/using/gs/metrics/metrics.md,https://marketing.adobe.com/resources/help/en_US/mobile/bb/metrics.html,https://docs.adobe.com/content/help/en/mobile-services/blackberry/metrics.html
1721cce5-b368-4f05-a40b-e3f2348d96d8,mobile-services-master/mobile-services-users-master/src-migrate/t_delete_apps.xml,help/using/manage-apps/t-delete-apps.md,https://marketing.adobe.com/resources/help/en_US/mobile/t_delete_apps.html,https://docs.adobe.com/content/help/en/mobile-services/using/manage-apps-ug/app-store/t-delete-apps.html
f3935c8a-811d-4080-8468-b8850202dd1e,mobile-services-master/mobile-services-users-master/src-migrate/t_sticky_filter.xml,help/using/usage/reports-customize/t-sticky-filter.md,https://marketing.adobe.com/resources/help/en_US/mobile/t_sticky_filter.html,https://docs.adobe.com/content/help/en/mobile-services/using/work-with-reports-ug/t-sticky-filter.html
8ebdf2bf-c581-448f-9542-f99a19784fe7,mobile-services-master/mobile-services-sdk-android-4x-master/src-migrate/mcvid.xml,help/android/c-marketing-cloud/mcvid.md,https://marketing.adobe.com/resources/help/en_US/mobile/android/mcvid.html,https://docs.adobe.com/content/help/en/mobile-services/android/experience-cloud-android/mcvid.html
9b9872ed-cd05-4b24-b78d-d609a30cb79d,mobile-services-master/mobile-services-users-master/src-migrate/location.xml,,,
44a09a25-93c6-4e1a-b69e-710018e8b6c3,mobile-services-master/mobile-services-sdk-ios-4x-master/src-migrate/privacy.xml,help/ios/c-mob-privacy-gdpr-ios/privacy.md,https://marketing.adobe.com/resources/help/en_US/mobile/ios/privacy.html,https://docs.adobe.com/content/help/en/mobile-services/ios/privacy-gdpr-ios/privacy.html
4d1fa975-48aa-4c52-90d3-0db1a22dc3eb,mobile-services-master/mobile-services-sdk-android-4x-master/src-migrate/contact_and_legal.xml,,,
6763858d-6046-4d36-87c0-cf3600a44fb1,mobile-services-master/mobile-services-users-master/src-migrate/configure_push_messaging.xml,help/using/c-manage-app-settings/c-mob-confg-app/configure-push-messaging/configure-push-messaging.md,https://marketing.adobe.com/resources/help/en_US/mobile/configure_push_messaging.html,https://docs.adobe.com/content/help/en/mobile-services/using/manage-app-settings-ug/configuring-app/configure-push-messaging.html
69c99d05-5816-4c86-97c5-d218dc26c129,mobile-services-master/mobile-services-sdk-android-4x-master/src-migrate/states.xml,help/android/analytics-main/states.md,https://marketing.adobe.com/resources/help/en_US/mobile/android/states.html,https://docs.adobe.com/content/help/en/mobile-services/android/analytics-android/states.html
cf53cc0b-7c84-41c8-97d5-d9ee833a916b,mobile-services-master/mobile-services-users-master/src-migrate/dps_top_ten_articles.xml,help/using/dps/dps-top-ten-articles.md,https://marketing.adobe.com/resources/help/en_US/mobile/dps_top_ten_articles.html,https://docs.adobe.com/content/help/en/mobile-services/using/dps-ug/dps-top-ten-articles.html
acdeda16-ab83-4cfc-907d-33448b801b31,mobile-services-master/mobile-services-sdk-android-4x-master/src-migrate/event_serialization.xml,help/android/analytics-main/event-serialization.md,https://marketing.adobe.com/resources/help/en_US/mobile/android/event_serialization.html,https://docs.adobe.com/content/help/en/mobile-services/android/analytics-android/event-serialization.html
8813e8d8-bb1e-46ad-83cd-98ae68f73ce6,mobile-services-master/mobile-services-users-master/src-migrate/in_apps_ts.xml,help/using/in-app-messaging/t-in-app-message/in-apps-ts.md,https://marketing.adobe.com/resources/help/en_US/mobile/in_apps_ts.html,https://docs.adobe.com/content/help/en/mobile-services/using/messaging-ug/inapp-messages/in-apps-ts.html
2ad5953b-7850-446a-8053-b3715b86329b,mobile-services-master/mobile-uwp-4x-master/src-migrate/target_methods.xml,help/universal-windows/target/target-methods.md,https://marketing.adobe.com/resources/help/en_US/mobile/uwp/target_methods.html,https://docs.adobe.com/content/help/en/mobile-services/universal-windows/target-methods.html
fadc3296-c17c-4732-9b75-a6fb4d33a282,mobile-services-master/mobile-universal-4x-master/src-migrate/audiencemgmt.xml,help/windows-appstore/audiencemgmt/audiencemgmt.md,,
13628ea8-3cd4-4cfc-8ff6-722c33f7813a,mobile-services-master/mobile-services-sdk-ios-4x-master/src-migrate/mcvid.xml,help/ios/marketing-cloud/mcvid.md,https://marketing.adobe.com/resources/help/en_US/mobile/ios/mcvid.html,https://docs.adobe.com/content/help/en/mobile-services/ios/exp-cloud-ios/mcvid.html
f88bcf10-1f9e-4c97-b348-40db797c9923,mobile-services-master/mobile-services-sdk-ios-4x-master/src-migrate/phonegap.xml,help/ios/phonegap/phonegap.md,https://marketing.adobe.com/resources/help/en_US/mobile/ios/phonegap.html,https://docs.adobe.com/content/help/en/mobile-services/ios/phonegap-ios/phonegap.html
43930e3a-6a11-40c6-8a61-6732a673dac7,mobile-services-master/mobile-services-users-master/src-migrate/c_manage-link-destinations.xml,help/using/acquisition-main/c-manage-link-destinations/c-manage-link-destinations.md,https://marketing.adobe.com/resources/help/en_US/mobile/c_manage-link-destinations.html,https://docs.adobe.com/content/help/en/mobile-services/using/acquisition-main-ug/create-manage-link-destination/c-manage-link-destinations.html
e7a48107-bd0e-47d6-b49c-dfdae189ac37,mobile-services-master/mobile-xamarin-master/src-migrate/get_started.xml,help/xamarin/get-started.md,https://marketing.adobe.com/resources/help/en_US/mobile/xamarin/get_started.html,https://docs.adobe.com/content/help/en/mobile-services/xamarin/get-started.html
7d4e6668-a1d9-41da-96c8-8baac860c5b0,mobile-services-master/mobile-universal-4x-master/src-migrate/video_qs.xml,help/windows-appstore/analytics/video-qs.md,https://marketing.adobe.com/resources/help/en_US/mobile/winu/video_qs.html,https://docs.adobe.com/content/help/en/mobile-services/windows-universal-appstore/analytics-win-appstore/video-qs.html
50638c55-f10d-43d7-8d12-e48908572766,mobile-services-master/mobile-services-users-master/src-migrate/dps_banner_metrics.xml,help/using/dps/dps-banner-metrics.md,https://marketing.adobe.com/resources/help/en_US/mobile/bb/metrics.html,https://docs.adobe.com/content/help/en/mobile-services/blackberry/metrics.html
cdd307bc-8b7d-47a8-b77e-00902b9e2968,mobile-services-master/mobile-services-sdk-ios-4x-master/src-migrate/mc_methods.xml,help/ios/marketing-cloud/mc-methods.md,https://marketing.adobe.com/resources/help/en_US/mobile/ios/mc_methods.html,https://docs.adobe.com/content/help/en/mobile-services/ios/exp-cloud-ios/mc-methods.html
c57bdf85-c1a9-446d-9ec9-4a483b189522,mobile-services-master/mobile-universal-4x-master/src-migrate/target.xml,help/windows-appstore/target/target.md,,
b795e383-d59b-4a3c-9e14-ffe8fb58412c,mobile-services-master/mobile-services-sdk-ios-4x-master/src-migrate/metrics.xml,help/ios/metrics.md,https://marketing.adobe.com/resources/help/en_US/mobile/ios/metrics.html,https://docs.adobe.com/content/help/en/mobile-services/ios/metrics.html
6dccc12e-8b57-4231-9c74-d47bc0ac93ba,mobile-services-master/mobile-xamarin-master/src-migrate/lifecycle.xml,help/xamarin/lifecycle.md,https://marketing.adobe.com/resources/help/en_US/mobile/xamarin/lifecycle.html,https://docs.adobe.com/content/help/en/mobile-services/xamarin/lifecycle.html
cc9fa1d9-bc48-4d03-854a-f7b263580a91,mobile-services-master/mobile-services-sdk-android-4x-master/src-migrate/analytics_main.xml,help/android/analytics-main/analytics-main.md,https://marketing.adobe.com/resources/help/en_US/mobile/android/analytics_main.html,https://docs.adobe.com/content/help/en/mobile-services/android/analytics-android/analytics-main.html
c2cef3d3-77a7-4a8e-bbe4-3db10a77996a,mobile-services-master/mobile-uwp-4x-master/src-migrate/analytics.xml,help/universal-windows/analytics/analytics.md,https://marketing.adobe.com/resources/help/en_US/mobile/uwp/analytics.html,https://docs.adobe.com/content/help/en/mobile-services/universal-windows/analytics-univ-win-plat/analytics.html
d6b439fd-3242-4c60-b06b-962e9036e31d,mobile-services-master/mobile-uwp-4x-master/src-migrate/bloodhound.xml,help/universal-windows/bloodhound.md,https://marketing.adobe.com/resources/help/en_US/mobile/uwp/bloodhound.html,
0e0e7d22-067c-4a59-abcb-a4826800944d,mobile-services-master/mobile-services-users-master/src-migrate/c_create_destinations.xml,help/using/acquisition-main/c-create-destinations.md,https://marketing.adobe.com/resources/help/en_US/mobile/c_create_destinations.html,https://docs.adobe.com/content/help/en/mobile-services/using/acquisition-main-ug/c-create-destinations.html
9b47f082-b78f-4611-968d-014c32ede6bc,mobile-services-master/mobile-services-sdk-ios-4x-master/src-migrate/c_stand-alone-extension-implementation.xml,help/ios/ios-ext/c-stand-alone-extension-implementation.md,https://marketing.adobe.com/resources/help/en_US/mobile/ios/c_stand-alone-extension-implementation.html,https://docs.adobe.com/content/help/en/mobile-services/ios/ios-ext/c-stand-alone-extension-implementation.html
ac7c640e-9dcc-4724-b561-019cc025d5a7,mobile-services-master/mobile-services-sdk-android-4x-master/src-migrate/analytics_methods.xml,help/android/analytics-main/analytics-methods.md,https://marketing.adobe.com/resources/help/en_US/mobile/bb/methods.html,https://docs.adobe.com/content/help/en/mobile-services/blackberry/methods.html
ee9590fc-8bd3-4111-9221-9011d9edbd84,mobile-services-master/mobile-services-sdk-ios-4x-master/src-migrate/t_mob_imp_push_deeplinking_ios_4x.xml,help/ios/messaging-main/push-messaging/t-mob-imp-push-deeplinking-ios-4x.md,https://marketing.adobe.com/resources/help/en_US/mobile/ios/t_mob_imp_push_deeplinking_ios_4x.html,https://docs.adobe.com/content/help/en/mobile-services/ios/messaging-ios/push-messaging/t-mob-imp-push-deeplinking-ios-4x.html
4e80b0ce-d36e-440e-96ff-de5df6804e3e,mobile-services-master/mobile-services-sdk-ios-4x-master/src-migrate/reference.xml,help/ios/reference/reference.md,https://marketing.adobe.com/resources/help/en_US/mobile/ios/reference.html,https://docs.adobe.com/content/help/en/mobile-services/ios/sdk-reference-ios/reference.html
fe01c1df-f6bb-4b32-b3ef-959d2c724af6,mobile-services-master/mobile-services-sdk-android-4x-master/src-migrate/actions.xml,help/android/analytics-main/actions.md,https://marketing.adobe.com/resources/help/en_US/mobile/android/actions.html,https://docs.adobe.com/content/help/en/mobile-services/android/analytics-android/actions.html
e48faf54-8b08-4224-9d80-e553a983129e,mobile-services-master/mobile-uwp-4x-master/src-migrate/win_vse_4x.xml,help/universal-windows/extensions/win-vse-4x.md,https://marketing.adobe.com/resources/help/en_US/mobile/uwp/win_vse_4x.html,https://docs.adobe.com/content/help/en/mobile-services/universal-windows/win-vse-4x.html
c800ec85-a33f-425d-b28f-bfe8bf229ae8,mobile-services-master/mobile-services-sdk-ios-4x-master/src-migrate/geo_poi.xml,help/ios/location/geo-poi.md,https://marketing.adobe.com/resources/help/en_US/mobile/ios/geo_poi.html,https://docs.adobe.com/content/help/en/mobile-services/ios/location-ios/geo-poi.html
bdd6c5cd-3892-4e99-b69e-77105ad66e25,mobile-services-master/mobile-uwp-4x-master/src-migrate/migration_v3.xml,help/universal-windows/migration-v3.md,https://marketing.adobe.com/resources/help/en_US/mobile/uwp/migration_v3.html,https://docs.adobe.com/content/help/en/mobile-services/universal-windows/migration-v3.html
a7ae7c5a-dab8-4603-b4cd-af73a2f09f71,mobile-services-master/mobile-services-users-master/src-migrate/gs.xml,help/using/gs/gs.md,https://marketing.adobe.com/resources/help/en_US/mobile/gs.html,https://docs.adobe.com/content/help/en/mobile-services/using/get-started-ug/gs.html
860af1c4-f57e-4bcb-8308-4e316da9a27b,mobile-services-master/mobile-xamarin-master/src-migrate/methods_android.xml,help/xamarin/c-android/methods-android.md,https://marketing.adobe.com/resources/help/en_US/mobile/xamarin/methods_android.html,https://docs.adobe.com/content/help/en/mobile-services/xamarin/android-xamarin/methods-android.html
de018eda-b37d-4afe-83a0-8011381d7aff,mobile-services-master/mobile-bb-master/src-migrate/analytics.xml,help/blackberry/analytics.md,https://marketing.adobe.com/resources/help/en_US/mobile/bb/analytics.html,https://docs.adobe.com/content/help/en/mobile-services/blackberry/analytics.html
f68d5b2e-fa2c-4db6-98ad-d1855a2c45ac,mobile-services-master/mobile-services-sdk-android-4x-master/src-migrate/audiencemgmt.xml,help/android/audience-manager/audiencemgmt.md,https://marketing.adobe.com/resources/help/en_US/mobile/android/audiencemgmt.html,https://docs.adobe.com/content/help/en/mobile-services/android/audience-manager-android/audiencemgmt.html
e24f9248-8d48-4e57-84af-3a05b72e2a09,mobile-services-master/mobile-services-sdk-android-4x-master/src-migrate/t_mob_impl_push_deeplinking_android_4x.xml,help/android/messaging-main/push-messaging/t-mob-impl-push-deeplinking-android-4x.md,https://marketing.adobe.com/resources/help/en_US/mobile/android/t_mob_impl_push_deeplinking_android_4x.html,https://docs.adobe.com/content/help/en/mobile-services/android/messaging-android/push-messaging/t-mob-impl-push-deeplinking-android-4x.html
0dbda409-cf49-4eb8-90ee-baf27911dc07,mobile-services-master/mobile-services-sdk-ios-4x-master/src-migrate/c_set-up-rich-push-notif_ios.xml,help/ios/messaging-main/push-messaging/c-set-up-rich-push-notif-ios.md,https://marketing.adobe.com/resources/help/en_US/mobile/ios/c_set-up-rich-push-notif_ios.html,https://docs.adobe.com/content/help/en/mobile-services/ios/messaging-ios/push-messaging/c-set-up-rich-push-notif-ios.html
d92867a4-0569-4732-a928-28f9e2f8b21e,mobile-services-master/mobile-services-sdk-ios-4x-master/src-migrate/c_mob_target-preview-ios.xml,help/ios/target-main/c-mob-target-preview-ios.md,https://marketing.adobe.com/resources/help/en_US/mobile/ios/c_mob_target-preview-ios.html,https://docs.adobe.com/content/help/en/mobile-services/ios/target-ios/c-mob-target-preview-ios.html
06b35bbc-7cd6-4375-aa17-204edab40e62,mobile-services-master/mobile-services-users-master/src-migrate/c_manage-acquisition-links.xml,help/using/acquisition-main/c-marketing-links-builder/t-create-edit-adobe-links/c-use-legacy-acquisition-links/c-manage-acquisition-links/c-manage-acquisition-links.md,https://marketing.adobe.com/resources/help/en_US/mobile/c_manage-acquisition-links.html,https://docs.adobe.com/content/help/en/mobile-services/using/acquisition-main-ug/create-manage-link-destination/legacy-acquisition-links/c-manage-acquisition-links.html
df42aaf7-ee24-469c-b8c4-507a6a7394ab,mobile-services-master/mobile-services-sdk-android-4x-master/src-migrate/messaging_main.xml,,,
09fe2c9c-7b60-49c3-bb9d-36a30ce7c350,mobile-services-master/mobile-services-sdk-android-4x-master/src-migrate/target.xml,help/android/target-main/target.md,https://marketing.adobe.com/resources/help/en_US/mobile/android/target.html,https://docs.adobe.com/content/help/en/mobile-services/android/target-android/target.html
d49fe6de-cb32-4b96-9891-c567310e59a6,mobile-services-master/mobile-services-sdk-ios-4x-master/src-migrate/analytics_methods.xml,help/ios/analytics-main/analytics-methods.md,https://marketing.adobe.com/resources/help/en_US/mobile/ios/analytics_methods.html,https://docs.adobe.com/content/help/en/mobile-services/ios/analytics-ios/analytics-methods.html
d8cdc7aa-bd61-4143-b913-137ac70bc487,mobile-services-master/mobile-services-sdk-ios-4x-master/src-migrate/contact_and_legal.xml,,,
51338ccd-fa52-4d9c-97c4-947a4100465d,mobile-services-master/mobile-services-sdk-ios-4x-master/src-migrate/proc_rules.xml,help/ios/getting-started/proc-rules.md,https://marketing.adobe.com/resources/help/en_US/mobile/ios/proc_rules.html,https://docs.adobe.com/content/help/en/mobile-services/ios/getting-started-ios/proc-rules.html
UUID,Original XML Dita File,,,
a026575c-057b-4868-b6c8-9514cbc32b4d,mobile-services-master/mobile-services-users-master/src-migrate/signals_.xml,help/using/c-manage-app-settings/c-mob-confg-app/signals.md,https://marketing.adobe.com/resources/help/en_US/mobile/signals_.html,https://docs.adobe.com/content/help/en/mobile-services/using/manage-app-settings-ug/configuring-app/signals.html
a2b9baad-b959-4b9a-893d-99c0f4072e8d,mobile-services-master/mobile-services-sdk-ios-4x-master/src-migrate/getting_started.xml,help/ios/getting-started/getting-started.md,https://marketing.adobe.com/resources/help/en_US/mobile/ios/getting_started.html,https://docs.adobe.com/content/help/en/mobile-services/ios/getting-started-ios/getting-started.html
a9b5d610-43f4-4428-adf3-2018e0b53ed7,mobile-services-master/mobile-services-sdk-android-4x-master/src-migrate/bloodhound.xml,help/android/bloodhound.md,https://marketing.adobe.com/resources/help/en_US/mobile/bb/bloodhound.html,
f3c82d64-009c-4929-a5e6-3677b2977889,mobile-services-master/mobile-services-sdk-android-4x-master/src-migrate/c_mob_target-preview-android.xml,help/android/target-main/c-mob-target-preview-android.md,https://marketing.adobe.com/resources/help/en_US/mobile/android/c_mob_target-preview-android.html,https://docs.adobe.com/content/help/en/mobile-services/android/target-android/c-mob-target-preview-android.html
6c815d4c-7626-4cf4-9158-3f059c79317a,mobile-services-master/mobile-services-users-master/src-migrate/c_audience-in-app-message.xml,help/using/in-app-messaging/t-in-app-message/c-audience-in-app-message.md,https://marketing.adobe.com/resources/help/en_US/mobile/c_audience-in-app-message.html,https://docs.adobe.com/content/help/en/mobile-services/using/messaging-ug/inapp-messages/c-audience-in-app-message.html
4d934ede-0c68-4dd5-ba37-9caf727cc717,mobile-services-master/mobile-services-users-master/src-migrate/messages_manage.xml,help/using/in-app-messaging/messages-manage/messages-manage.md,https://marketing.adobe.com/resources/help/en_US/mobile/messages_manage.html,https://docs.adobe.com/content/help/en/mobile-services/using/messaging-ug/messages-manage.html
bb7ace96-68eb-4f43-b3cf-af80730b9cee,mobile-services-master/mobile-services-sdk-android-4x-master/src-migrate/t_testing_acquisition.xml,help/android/acquisition-main/t-testing-acquisition.md,https://marketing.adobe.com/resources/help/en_US/mobile/android/t_testing_acquisition.html,https://docs.adobe.com/content/help/en/mobile-services/android/acquisition-android/t-testing-acquisition.html
cbcb54a3-4b8f-4651-8ce9-2731ac988545,mobile-services-master/mobile-uwp-4x-master/src-migrate/c.json.xml,help/universal-windows/c-configuration/c.json.md,https://marketing.adobe.com/resources/help/en_US/mobile/uwp/c.json.html,https://docs.adobe.com/content/help/en/mobile-services/universal-windows/config-univ-win-plat/c_json.html
7ff2c194-569c-42a6-922d-dccd2aa9eb8d,mobile-services-master/mobile-unity-master/src-migrate/lifecycle.xml,help/unity/lifecycle.md,https://marketing.adobe.com/resources/help/en_US/mobile/unity/lifecycle.html,https://docs.adobe.com/content/help/en/mobile-services/unity/lifecycle.html
94906393-ffa5-47a6-89f6-1c812bad34af,mobile-services-master/mobile-services-users-master/src-migrate/c_marketing-links-builder.xml,help/using/acquisition-main/c-marketing-links-builder/c-marketing-links-builder.md,https://marketing.adobe.com/resources/help/en_US/mobile/c_marketing-links-builder.html,https://docs.adobe.com/content/help/en/mobile-services/using/acquisition-main-ug/create-manage-link-destination/marketing-links-builder/c-marketing-links-builder.html
6872a5d7-0c5a-4fdc-b7bf-ad1534763a6a,mobile-services-master/mobile-services-sdk-android-4x-master/src-migrate/json_config_remote.xml,help/android/configuration/json-config/json-config-remote.md,https://marketing.adobe.com/resources/help/en_US/mobile/android/json_config_remote.html,https://docs.adobe.com/content/help/en/mobile-services/android/configuration-android/json-config-remote.html
a21e5d9e-fd57-4178-9d64-87181b7f988b,mobile-services-master/mobile-services-users-master/src-migrate/reports_action_paths.xml,help/using/usage/reports-action-paths.md,https://marketing.adobe.com/resources/help/en_US/mobile/reports_action_paths.html,https://docs.adobe.com/content/help/en/mobile-services/using/reports-ug/reports-action-paths.html
24ebc716-23c7-4ee8-8256-b534210367e0,mobile-services-master/mobile-services-sdk-ios-4x-master/src-migrate/app_ids.xml,help/ios/reference/app-ids.md,https://marketing.adobe.com/resources/help/en_US/mobile/ios/app_ids.html,https://docs.adobe.com/content/help/en/mobile-services/ios/sdk-reference-ios/app-ids.html
c7be4ab7-0cfe-4296-84a8-01412f4fd93f,mobile-services-master/mobile-services-users-master/src-migrate/c_troubleshooting-push-messaging.xml,help/using/in-app-messaging/t-create-push-message/c-troubleshooting-push-messaging.md,https://marketing.adobe.com/resources/help/en_US/mobile/c_troubleshooting-push-messaging.html,https://docs.adobe.com/content/help/en/mobile-services/using/messaging-ug/push-messages/c-troubleshooting-push-messaging.html
6fd3d202-b0a1-4c80-96f4-369fc24ac0a3,mobile-services-master/mobile-services-sdk-android-4x-master/src-migrate/c_mob_gdpr_ret-stored-ids-android.xml,help/android/c-mob-privacy-gdpr-android/c-mob-gdpr-ret-stored-ids-android.md,https://marketing.adobe.com/resources/help/en_US/mobile/android/c_mob_gdpr_ret-stored-ids-android.html,https://docs.adobe.com/content/help/en/mobile-services/android/gdpr-privacy-android/c-mob-gdpr-ret-stored-ids-android.html
f49667b9-b87b-42bd-b7a6-4c6154d1b137,mobile-services-master/mobile-uwp-4x-master/src-migrate/c_configuration.xml,help/universal-windows/c-configuration/c-configuration.md,https://marketing.adobe.com/resources/help/en_US/mobile/uwp/c_configuration.html,https://docs.adobe.com/content/help/en/mobile-services/universal-windows/config-univ-win-plat/c-configuration.html
4f81988b-198a-4ba9-ad53-78af90e43856,mobile-services-master/mobile-services-sdk-ios-4x-master/src-migrate/crashes.xml,help/ios/analytics-main/crashes.md,https://marketing.adobe.com/resources/help/en_US/mobile/ios/crashes.html,https://docs.adobe.com/content/help/en/mobile-services/ios/analytics-ios/crashes.html
